date_time,Electricity:Facilit,NaturalGas:Facility,Zone Mean Air Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Operative Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE,Zone Thermal Comfort Fanger Model PPD-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE
2021-09-13 06:00:00,38394074.50448884,3540883.0659525245,20.998040921913933,21.314779856651754,-0.40605855851615685,8.436089929117202
2021-09-13 07:00:00,39651875.20529525,3500494.291670041,20.99999964783415,21.330337898276266,-0.4041300430306355,8.403335806628974
2021-09-13 08:00:00,37883698.46067232,2680601.7457374753,20.999999997218445,21.396917569727314,-0.37805350940108967,7.9760635586518305
2021-09-13 09:00:00,37864018.2097907,1936898.3023444111,20.999999999989726,21.463849750302828,-0.36276129625716524,7.738999535695157
2021-09-13 10:00:00,39111161.14004972,1495777.6608323483,20.999999999999986,21.500618224398714,-0.35947669591211234,7.689380943267096
2021-09-13 11:00:00,37846125.347826764,1260739.083908506,21.21460653005991,21.719565865947274,-0.3096323719735817,6.992684844739657
2021-09-13 12:00:00,37846125.347826764,1260739.083908506,21.413066863967046,21.87191868037082,-0.26757149288134746,6.486614913506415
2021-09-13 13:00:00,39104887.97710991,1260739.083908506,21.660875424185217,22.105347924021956,-0.21522090804386537,5.960790758772816
2021-09-13 14:00:00,37846125.347826764,1260739.083908506,22.14559567497769,22.483756843339933,-0.12219097592292,5.309277163156338
2021-09-13 15:00:00,37846125.347826764,1260739.083908506,22.449935454589664,22.825359957288633,-0.042025873165078324,5.036563583392024
2021-09-13 16:00:00,39104834.41982281,1260739.083908506,22.599778261641248,22.963745458020945,-0.004175481528277893,5.000360906172077
2021-09-13 17:00:00,37846125.347826764,1260739.083908506,22.422170974108955,22.812415461355304,-0.034421235296453426,5.02452770090153
2021-09-13 18:00:00,37846125.347826764,1260739.083908506,21.84611294047353,22.345537854448118,-0.14961906868708008,5.463858731270065
2021-09-13 19:00:00,39104944.96444969,1260739.083908506,21.26681200371857,21.836466249350483,-0.2713643797539382,6.529188274469632
2021-09-13 20:00:00,37846125.347826764,1260739.083908506,20.867335289132996,21.484238601320175,-0.35625451908416933,7.64115170710275
2021-09-13 21:00:00,40500558.79728203,1260739.083908506,20.93939309266543,21.40617694458343,-0.3742005749146677,7.91539462380203
2021-09-13 22:00:00,40500558.79728203,1260739.083908506,20.81457893665639,21.294045499234105,-0.40237642980477234,8.373690434834899
2021-09-13 23:00:00,41759488.58521913,1260739.083908506,20.620914973983222,21.13575214008844,-0.44456525302779865,9.12346723890606
2021-09-14 00:00:00,38074183.02172382,1260739.083908506,19.966369501461045,20.757440754985645,-0.5520211849709428,11.379497266119515
2021-09-14 01:00:00,38074183.02172382,1260739.083908506,19.763021075434946,20.488318806017887,-0.6207704364332053,13.085171588443018
2021-09-14 02:00:00,39333059.43656521,1260739.083908506,19.549352971543836,20.298792470282844,-0.6733497765848281,14.528051306549344
2021-09-14 03:00:00,38074183.02172382,1260739.083908506,19.39292089045746,20.134689062488924,-0.714665303521592,15.745790884558943
2021-09-14 04:00:00,38074183.02172382,1260739.083908506,19.358516886833424,20.04863927287434,-0.73003296569637,16.21752610526451
2021-09-14 05:00:00,39333006.03394549,1260739.083908506,19.264949192070972,19.948335081684125,-0.7457706475064421,16.711141034418034
2021-09-14 06:00:00,38633932.12226152,12604941.107418887,20.983881387781594,20.76193397017773,-0.5221127019020758,10.701444086307589
