,N96 [kWh],14 Hangar I [kWh],20 Hangar II [kWh],15 Hangar 3 [kWh],N23 [kWh],N2 [kWh],614 CUTTERMAN'S CLUB/AUTO HOBBY [kWh],N73 [kWh],R2 [kWh],T1 [kWh],576 ESU [kWh],MWD [kWh]
2020-03-16 04:00:00,5.537896791319972,112.74429995294979,14.400974602889512,92.8008425852577,12.600376376800515,28.540674693740872,13.50483081884104,5.973489432096028,9.972868961052026,78.27608751991932,19.841819142762166,9.757937995698374
2020-03-16 05:00:00,6.223732393453609,112.81648505864196,19.448909237845474,93.00162973822637,12.660129345200463,29.840277729048612,14.10653157599983,6.317409548578647,10.262079361357063,80.9904098097181,22.715631897660174,13.31516026053329
2020-03-16 06:00:00,7.525841751918172,115.88594767799638,36.11985618699339,95.63635375445148,13.151572308735794,34.71000118837482,16.657839492440168,8.227685276417912,11.693954385280472,93.51503256503764,32.7810910983436,21.768274233914337
2020-03-16 07:00:00,7.838583013550497,169.13230596489882,80.36441193732672,122.83456024696532,13.460847866215016,114.91682072490718,28.34704909783509,10.891344045570538,11.254499051717527,98.87477104387611,38.54952010316383,29.59977014558287
2020-03-16 08:00:00,8.116269559304932,169.11611574703744,79.45934009603172,122.78780306295386,13.875160314148925,116.30868735909146,28.73487705523698,11.401137566131858,11.209624236522476,99.19803018186454,39.57263838923912,30.393299538404587
2020-03-16 09:00:00,8.666814853490255,169.45234914393995,77.95554527618768,123.08215034298809,13.535856369183186,117.62809484752495,29.13385698705308,11.05260506037993,11.559330263957802,99.5477362134865,39.19249821751586,29.943007704060925
2020-03-16 10:00:00,8.239538404417756,169.0886290134822,77.50958073606999,122.67472991267331,13.537350491167356,118.13076040829571,28.64344882876875,10.903392253422822,11.209624236522476,99.19803018186454,38.89809619636223,29.596204796954005
2020-03-16 11:00:00,7.9858954647346945,167.60503911073286,77.1490918802671,121.86752367810996,13.383841597304098,37.81366680778318,15.931321213833002,10.415490059245613,11.209624236522476,99.19803018186454,38.13622312170395,21.960481848640626
2020-03-16 12:00:00,8.632339439870211,169.42229677066416,77.6997165086037,122.93908590619297,13.544516703985988,119.40192022152938,29.02477846779138,10.986288257287883,11.559330590019014,99.54773653913769,39.02754065079447,29.673903806284727
2020-03-16 13:00:00,8.317108818010148,169.07010410406068,78.10796256845832,122.57904027155837,13.894268340977998,118.99879390947856,28.70561072328694,11.401134351430963,11.209624236522476,99.19803018186454,39.478796006995516,30.130403123581573
2020-03-16 14:00:00,8.317108818010148,169.06019315433971,77.22658048237253,122.55380920138421,13.531032804848351,119.23509956775698,28.676696353087483,11.052605060379928,11.209624236522476,99.19803018186454,39.13109621434025,29.763986160315348
2020-03-16 15:00:00,8.235833220849186,168.02763657223653,74.29216414215819,121.70547358395882,13.443078029904632,118.75218824235729,27.722838701053874,10.541163908492962,11.559330916174442,98.65164890610232,37.871825341175224,28.222009910788216
2020-03-16 16:00:00,5.6826791757032,160.5136385938144,65.46604943915031,116.75095720039097,13.087498288106138,34.057700048384774,12.592144783748807,7.913001887373544,11.209624236522476,93.82150243910664,31.85191946618992,20.702367290338774
2020-03-16 17:00:00,4.279066130735075,160.503807297363,49.19600340251291,116.69099367154224,12.575576832592263,29.21067978656648,11.514963335005753,6.1872355421036955,10.127476594123912,91.3572605570093,22.456094082612562,12.654840197125159
2020-03-16 18:00:00,4.437284529024045,160.8569627393432,48.177522852379,117.046329758588,12.886216041067703,29.14202721064047,11.790214730348588,6.155737549376145,10.26075406953955,91.09090709293014,20.764571901406658,11.34003635448645
2020-03-16 19:00:00,4.897627558441309,160.51125198918157,48.45662434277583,116.70652685470097,12.569965991580293,29.539021815410543,12.374161417629043,6.347731320192508,10.045671511229353,87.437277156334,21.376159262315664,11.991783186993448
2020-03-16 20:00:00,4.824558190996647,160.5145481075538,47.35924095412326,116.7150181835782,12.567447184428604,29.38940158275326,12.389115258367758,6.0815056016538005,10.045671511229353,79.84685668544174,21.13116238562815,9.748474655009133
2020-03-16 21:00:00,5.194074803743042,160.8663884784907,47.72727281698713,117.0722170367863,12.567218144324677,29.687576705632583,12.750850896667043,5.561680402052536,10.395349934984976,79.07509654613965,20.791877580284584,8.43347795811472
2020-03-16 22:00:00,5.051748209064031,160.51768085939463,47.253823589532935,116.72745831823005,12.568790897233303,29.382090804392966,12.406228640854325,5.504462382386605,10.04562815452535,78.10932874690583,19.900431725164168,7.301831096301655
2020-03-16 23:00:00,5.033340538823048,162.62082595739258,48.383006504699594,117.79636216924551,12.961031970378343,29.032002332623392,12.107702178105612,5.896148128486178,9.972868961052026,77.74416561636882,19.346091485974554,6.789889296277958
2020-03-17 00:00:00,5.332521779377028,162.62196007077216,48.47951726343057,117.80163912493884,12.610233530030406,28.96781698784173,12.109109883198746,5.587762656860173,9.972868961052026,77.74383981388571,19.093094531459418,6.60576706350498
2020-03-17 01:00:00,5.806888287885368,113.06155788327014,13.548474230082272,92.96100116023109,12.609996962642244,29.29101837003631,12.456411644225417,5.587762656860173,10.32257661336086,78.09354746638446,18.98605073797626,6.527442667968982
2020-03-17 02:00:00,5.457180629607845,112.71248694621752,13.594799736186289,92.61474775688909,12.609213546307648,28.914842177231698,12.114047762702377,5.587762656860173,9.972868961052026,77.74383981388571,18.98605073797626,6.554442289667035
2020-03-17 03:00:00,5.486918162870207,112.71319520212326,13.498442807935826,92.6188216035404,12.609755976479693,28.931429836953633,12.114768013456851,5.663888265860173,9.972868961052026,77.9398590545071,19.048338389118285,6.856118366047811
2020-03-17 04:00:00,5.887604773596806,113.06508137393563,13.479020713781114,92.98075605870842,12.961175383432249,29.347878088770795,12.477359389398801,6.322018781553127,10.32257693619049,78.62579549633693,19.6116921729161,8.769139061942125
2020-03-17 05:00:00,6.223732393453609,112.75747835035352,18.570881483252506,92.80204231908274,12.673376768195755,30.35136540066656,12.83270979836266,6.317409548578647,10.262079361357063,80.94808268846516,22.37390150986966,12.645710991979636
2020-03-17 06:00:00,7.176136041897759,115.49565792138725,35.4634887672064,95.11540635964992,13.163461275085595,34.82567594940016,14.92188599362188,8.227685276417912,11.344248682107628,93.16535581013562,32.7810910983436,21.65094117280063
2020-03-17 07:00:00,8.18829132032918,169.43282738901434,79.82841362706813,122.96694749299463,13.472174796206579,117.52599321786423,28.15855972965482,10.891344045570538,11.604207351269132,99.22447934174787,38.54952010316383,29.549465545875552
2020-03-17 08:00:00,8.116269559304932,169.07882962933607,80.29634249131014,122.59424527185662,13.538672132712238,118.1597420209009,28.660141998144933,11.05260506037993,11.209624236522476,99.19803018186454,39.81531436377414,30.73054069054304
2020-03-17 09:00:00,8.317108818010148,169.0791037636323,78.77268861494223,122.59690541188289,13.894134627927116,118.51369821323138,28.738538507405252,11.401140897012128,11.209624236522476,99.19803018186454,39.52683596776969,30.15890210625825
2020-03-17 10:00:00,8.5892470333624,169.42617807401774,78.1843611375668,122.9334290899364,13.546685274206238,119.60952783476962,28.98497645605714,10.903392253422822,11.559332859271736,99.5477388025274,38.985345681634946,29.627938143722147
2020-03-17 11:00:00,7.9858954647346945,167.59549634881992,77.42334439180995,121.81761864362923,13.391636494918343,38.25324276076246,15.91568937108619,10.415490059245613,11.209624236522476,99.19803018186454,38.13622312170395,22.296278821747254
2020-03-17 12:00:00,8.282633078635751,169.04982491389117,77.62341690791555,122.54419285638053,13.548336062944681,119.29667650275874,28.615013651254753,10.986288257287883,11.209624236522476,99.19803018186454,39.00024138280865,29.45133473096289
2020-03-17 13:00:00,8.66681776920645,169.39304208604335,77.95558121765748,122.88469967443852,13.55154274583765,119.90079838606354,29.006849058979608,11.05260506037993,11.55933318125691,99.54773912544535,39.37315815329708,29.83570913266102
2020-03-17 14:00:00,8.317108818010148,169.04187377051602,77.40812142402366,122.53046694444424,13.883250063959185,118.87043933656226,28.660912509576704,11.40113767976938,11.209624236522476,99.19803018186454,39.14699218535145,29.611717371941378
2020-03-17 15:00:00,7.886126535725067,167.66251625184617,74.43339949772053,121.3351059337271,13.442117888547935,117.57106541905969,27.335642489419357,10.541163908492962,11.209624236522476,98.30194222473823,37.871825341175224,27.95402765270132
2020-03-17 16:00:00,6.032388450941168,160.84062283128773,65.61624436925788,117.0694698952012,13.087702353174448,34.7465225263908,12.892877924335403,7.913001887373544,11.559333503891619,94.1712117053237,31.85856373247218,20.677707300308015
2020-03-17 17:00:00,4.279066130735075,160.475672424954,48.95663606222064,116.65923708897432,12.581668772197748,29.908191567186265,11.477004381372074,6.1872355421036955,10.127476594123912,91.3572605570093,22.355854434714693,11.380080678933377
2020-03-17 18:00:00,4.087577519340841,160.47503279763697,47.90311498024936,116.66022116782656,12.893561921353234,29.304196744919246,11.428200819597913,6.155731177981358,9.9110470656442,90.74120008648495,20.648321227036398,9.971693441199172
2020-03-17 19:00:00,4.745626342441309,160.4889479625511,48.42077749285683,116.68125321735766,12.568038869285694,29.792535326199275,12.360679912054865,6.195730104192508,10.023234103631827,87.285275940334,21.22086623227451,11.07811996241358
2020-03-17 20:00:00,5.174267785958156,160.84098487587767,47.37084556840487,117.03135118038338,12.570414207258075,30.040647103798765,12.683644668105321,6.0815056016538,10.395381101711592,80.19514680281554,21.13116238562815,9.600388780282442
2020-03-17 21:00:00,4.844367469264922,160.4903251500821,47.48829242125523,116.68029347702375,12.564759085611794,29.53286729994163,12.347090070202997,5.561680402052536,10.045642606760017,78.72538921743016,20.444178713315367,8.081239072903923
2020-03-17 22:00:00,5.051748209064031,160.49943571149177,47.996954625879695,116.68929751613926,12.56178824706182,29.472492589480083,12.389106097127076,5.504462382386605,10.04562815452535,78.10932874690583,20.2481336976488,7.686742298516071
2020-03-17 23:00:00,5.383050456569606,162.95872127561964,49.09228032603785,118.10747627515013,12.944374160455325,29.463126982684603,12.444188854529937,5.896151457759258,10.3225788726781,78.0938755310203,19.346091485974554,6.9504490503808745
2020-03-18 00:00:00,5.332521779377028,162.61523120373084,50.053195490009635,117.77110963666289,12.587119589584036,29.047051650160554,12.116870182223499,5.587762656860173,9.972868961052026,77.74383981388571,19.093094531459418,6.938386080809022
2020-03-18 01:00:00,5.457180629607845,112.70970539240321,15.602915633536563,92.59736756776846,12.585192507494796,28.97931343139635,12.120560338868518,5.587762656860173,9.972868961052026,77.74383981388571,18.98605073797626,6.943406522136457
2020-03-18 02:00:00,5.806890869921809,113.06231965617314,15.459063153469238,92.95510834907017,12.58811247364898,29.281062565266623,12.482163464905717,5.587762656860173,10.322579195395134,78.09355004929553,18.98605073797626,6.936935203651826
2020-03-18 03:00:00,5.486918162870207,112.7133108935245,15.89856336397153,92.60671236793492,12.588138819002584,28.901586420271485,12.126287139183924,5.663888265860173,9.972868961052026,77.9398590545071,19.05388341886686,7.48970063123151
2020-03-18 04:00:00,5.537896791319972,112.71148092563564,15.946974201968088,92.60035558270428,12.935507191065128,28.908189931081278,12.11963131529446,6.322022111169546,9.972868961052026,78.27608751991932,19.707180898401763,9.476202434869517
2020-03-18 05:00:00,6.5734429544912105,113.0899489830364,21.230826478436942,93.08520932863752,12.645498000607253,30.54390270632235,13.150293708769865,6.317409548578647,10.611789916409966,81.29905839751432,22.234166235986116,12.573851337843283
2020-03-18 06:00:00,7.176136041897759,115.4873818359391,38.76242860767668,95.07151766846266,13.132922957275735,34.681598623576406,14.925201356318967,8.227685276417912,11.344248682107628,93.16535581013562,33.12879214338487,22.078614510414877
2020-03-18 07:00:00,7.838583013550497,169.0826367389378,80.91751302284831,122.60453190408884,13.44544799154664,114.64247271991582,27.828350786822085,10.891344045570538,11.254499051717527,98.87477104387611,38.499817786267855,29.322683802041574
2020-03-18 08:00:00,8.46598044161484,169.42679940091753,79.36338582933796,122.93498494185437,13.512249819117262,116.47493054808695,28.999393938238725,11.05260506037993,11.559335113603101,99.5477410604355,39.366484793041735,30.085900391563243
2020-03-18 09:00:00,8.317108818010148,169.06807619625997,78.19783143526149,122.56729510542667,13.86982190665317,116.73491842501934,28.699053065297168,11.40113452584827,11.209624236522476,99.19803018186454,39.22221712864953,29.87618258475813
2020-03-18 10:00:00,8.239538404417756,169.05431706672297,77.67122641153759,122.55084797675948,13.52033972484575,116.8065994920827,28.573101289082658,10.903392253422822,11.209624236522476,99.19803018186454,38.89809619636223,29.58318028767977
2020-03-18 11:00:00,8.335606667141104,167.92349093134902,77.01128983639454,122.14370001221172,13.367816982378752,38.347418662712414,16.20873253158794,10.415490059245615,11.559335433627872,99.54774138010339,38.11672364457122,21.586079924910795
2020-03-18 12:00:00,8.282633078635751,169.0419514795682,77.55905716752154,122.53177570234968,13.531267195946159,118.07245704658229,28.601836276758753,10.986288257287882,11.209624236522476,99.19803018186454,38.99244159195556,29.376228037964317
2020-03-18 13:00:00,8.317108818010148,169.04158777246627,77.7959350416189,122.53533683527651,13.53004363151375,118.34012467970886,28.651108535696036,11.052605060379928,11.209624236522476,99.19803018186454,39.13109621434025,29.53469517434199
2020-03-18 14:00:00,8.317108818010148,169.04183782720915,77.9396018013131,122.53869059462474,13.866890300246506,118.75587416642789,28.653873202770868,11.401141011728319,11.209624236522476,99.19803018186454,39.482696229383805,29.8657279774846
2020-03-18 15:00:00,8.23583806506092,168.0093574541191,74.6254434310026,121.68824178831537,13.429621564674793,118.57393272364202,27.65717637996475,10.541163908492962,11.559335755298243,98.6516537436455,37.91515751258128,28.035137453687422
2020-03-18 16:00:00,5.6826791757032,160.48295297307558,65.5236485576499,116.71111869393607,13.078229230910733,34.6110030148273,12.510806888707457,7.913001887373544,11.209624236522476,93.82150243910664,31.8270567103238,20.58392921842074
2020-03-18 17:00:00,4.279066130735075,160.4778361356497,48.98662561696544,116.66722378381986,12.569352848634638,29.810859316723484,11.455203624338138,6.1872355421036955,10.127476594123912,91.3572605570093,22.381420415844268,11.746782621709217
2020-03-18 18:00:00,4.4372893694713325,160.82714285346066,47.92918951709002,117.01714979580657,12.530207111551269,29.495409333206815,11.742828933403402,5.8072017709907096,10.2607589036445,91.0909119257815,20.67943051045819,10.380712403668841
2020-03-18 19:00:00,4.745626342441309,160.48557705497743,48.35952329701594,116.67731652530968,12.902915164653155,29.758736949389437,12.322422487304456,6.544262839693886,10.023234103631827,87.285275940334,21.22086623227451,11.043017096173603
2020-03-18 20:00:00,4.824558190996647,160.4920425539676,47.26978916231169,116.68303894126457,12.559366102186903,29.725227191757476,12.336149323318812,6.0815056016538005,10.045671511229353,79.84549916383806,21.13116238562815,9.487612232049939
2020-03-18 21:00:00,5.194079639080866,160.84538632708905,47.42591886176463,117.03619391944707,12.555627881889862,29.89995876721451,12.696430402093574,5.561680402052536,10.395354764870596,79.07510137430887,20.444178713315367,8.077277455392476
2020-03-18 22:00:00,5.051748209064031,160.50020384422382,47.82791119711068,116.6909034764518,12.554426357743651,29.495405873103593,12.365910258405814,5.504462382386605,10.04562815452535,78.10932874690583,20.248130919288958,7.658194519110468
2020-03-18 23:00:00,5.033340538823048,162.6061866438071,48.54848403271228,117.75579254148394,12.59632476734909,29.148903599660823,12.07004113783053,5.5476155643668035,10.879342754946816,77.74416561636882,19.346091485974554,6.798969006444101
2020-03-19 00:00:00,5.682234269014086,162.95799940313628,48.49338521914533,118.10748554540186,12.946082470349578,29.478772493902085,12.42415397150286,5.936292178301418,11.051586596147217,78.09355229745371,19.093094531459418,6.5644282674805385
2020-03-19 01:00:00,5.457180629607845,112.70509590103947,13.450456506577527,92.57789685079864,12.599582607160484,29.16491861152249,12.106479555488704,5.587762656860173,10.581996143475894,77.74383981388571,18.98605073797626,6.465302840659306
2020-03-19 02:00:00,5.457180629607845,112.71704190824076,13.429693966990738,92.60704057819692,12.601872993048758,29.191901473182646,12.147754394241725,5.587762656860173,10.402335528063336,77.74383981388571,18.98605073797626,6.500494948293985
2020-03-19 03:00:00,5.836630972049689,113.07441819043295,13.519979081303104,92.99968866977906,12.60176970298624,29.478961644843757,12.506775213902628,5.663888265860173,10.63507058519967,78.28957185722034,19.048338389118285,6.786555634145115
2020-03-19 04:00:00,5.537896791319972,112.72606817471848,13.683205225346724,92.65913010473555,12.600822772166188,29.098515921866724,12.155805845312182,5.973489432096029,10.251492326229005,78.27608751991932,19.61243514059529,8.848122569717413
2020-03-19 05:00:00,6.223732393453609,112.7727775222492,18.45818455007499,92.84163378072583,13.00831396360283,30.38850817992971,12.848346400287168,6.665945555830145,11.198260640491132,80.98041277398204,22.02867119906804,12.077423366660831
2020-03-19 06:00:00,7.525849171161736,115.86056623025331,36.00090838884457,95.51191089379009,13.150795352702689,35.26868724321075,15.317369218860023,8.227685276417912,12.389501367194505,93.51499771513517,33.12878936845999,21.996510848203457
2020-03-19 07:00:00,7.838583013550497,169.1010209161666,79.39671905626969,122.68820213601731,13.462176211335652,117.28523825824499,27.87379108389491,10.891344045570538,11.92597688340758,98.87477104387611,38.54952010316383,29.463517216722202
2020-03-19 08:00:00,8.116269559304932,169.0948621106222,78.73726862191101,122.65710035338783,13.529134809170719,118.32259996368624,28.697401421888284,11.05260506037993,11.922426232452601,99.19803018186454,39.55217105484725,30.306866177412623
2020-03-19 09:00:00,8.317108818010148,169.085794644164,77.87273180853973,122.61839279025952,13.536681411329207,118.84796983320446,28.74920503233565,11.05260506037993,12.001404909139485,99.19803018186454,39.17593077855054,29.870069000654123
2020-03-19 10:00:00,8.589251851846125,169.42115323209183,77.49351140065211,122.92094466362215,13.88555199489888,119.56845401818323,28.957304574820405,11.251925045582219,12.480139332940187,99.54774362915258,38.89809619636223,29.552808926381843
2020-03-19 11:00:00,7.9858954647346945,167.59322207040435,77.31233356375341,121.81800583959219,13.382755754285878,38.75151187753922,15.92072961861763,10.415490059245613,12.173572270555956,99.19803018186454,38.13622312170395,21.892054641509382
2020-03-19 12:00:00,8.282633078635751,169.06515330657086,77.77425544335685,122.56121953168386,13.54299557496344,119.72550605510854,28.664591804283603,10.986288257287883,12.13870721745532,99.19803018186454,39.02754065079447,29.45787174754414
2020-03-19 13:00:00,8.666822583690026,169.4171038852402,77.80700975685092,122.9132126244975,13.543568162643368,120.33932112617823,29.06076254367023,11.05260506037993,12.442898612826722,99.54774394785984,39.13109621434025,29.70279099936119
2020-03-19 14:00:00,8.317108818010148,169.06401707187345,77.68358319210259,122.56053717332733,13.880232321808531,120.27114027214884,28.698745369461694,11.401134640180256,12.10268378729761,99.19803018186454,39.47879356146914,30.051283176813826
2020-03-19 15:00:00,7.886126535725067,167.6859762793728,74.60199165846726,121.36973693156754,13.442717143922746,119.31032269327454,27.365494718542525,10.541163908492962,12.08497041939582,98.30194222473823,37.960818656411575,28.0645801652155
2020-03-19 16:00:00,6.032393260267531,160.85905478640808,65.4107691042648,117.10286323040035,13.087870527622886,35.381967955153364,12.90906304941961,7.913001887373544,12.443036558183078,94.17121652235836,31.854767159498138,20.701596368315787
2020-03-19 17:00:00,4.279066130735075,160.48817888130722,48.95080696875982,116.68054979438972,12.577113478839113,30.24778123719272,11.509647565876852,6.1872355421036955,11.17023430248588,91.3572605570093,22.35163192020177,11.648284191022636
2020-03-19 18:00:00,4.087577519340841,160.4790028944974,47.87493328303502,116.67211942177248,12.539398842076787,29.553191112885028,11.410077394422247,5.8072017709907096,11.023875088758146,90.74120008648495,20.64355574249247,10.168945014789223
2020-03-19 19:00:00,5.095340744162862,160.83853605029216,48.35748155206776,117.0298221905045,12.911586587582423,30.41199036061784,12.681593800431427,6.544266169685791,11.445208507297497,87.63499034357035,21.22086623227451,11.038454142619521
2020-03-19 20:00:00,4.824558190996647,160.497632059549,47.21317665304682,116.68807242927011,12.568933945435157,30.104410057800404,12.354922632452444,6.0815056016538005,11.021398022607437,79.84549916383806,21.13116238562815,9.41908479745426
2020-03-19 21:00:00,4.844367469264922,160.50293003161107,47.38994962516425,116.69316132460449,12.56623423490083,29.86862907967903,12.365706400698969,5.561680402052536,10.05209652496321,78.72538921743016,20.444178713315367,8.066094524589488
2020-03-19 22:00:00,5.4014629296535865,160.85679180802924,47.630900770541345,117.04694520805933,12.565269575120645,30.270220706690296,12.735016511879877,5.504462382386605,10.431681439913852,78.45904346489884,20.248078696842207,7.649477174594741
2020-03-19 23:00:00,5.033340538823048,162.62009849373288,48.448000828372415,117.77397762704383,12.609069219038895,29.508686205959734,12.127866411654189,5.5476155643668035,9.972868961052026,77.74416561636882,19.346091485974554,6.781870284386924
2020-03-20 00:00:00,5.332521779377028,162.6224735838205,48.59596384885591,117.77925297057492,12.953201701116846,29.341609338207245,12.103495857432286,5.93629550662744,9.972868961052026,77.74383981388571,19.093094531459418,6.626319610189901
2020-03-20 01:00:00,5.806864057321547,113.0564887290563,13.750771380709923,92.92874718479044,12.602507701562027,29.588994610969806,12.438007842632759,5.587762656860173,10.32255353487322,78.09352346889825,18.98605073797626,6.56036451625488
2020-03-20 02:00:00,5.457180629607845,112.70846334980084,13.91459717811153,92.58179804092876,12.598101258247553,29.190550476749937,12.109527022953287,5.587762656860173,9.972868961052026,77.74383981388571,18.98605073797626,6.610081574154117
2020-03-20 03:00:00,5.486918162870207,112.71092534392719,14.01511469597609,92.58737087500039,12.596413069691367,29.15241086558699,12.108006402109524,5.663888265860173,9.972868961052026,77.9398590545071,19.048338389118285,7.004668347155216
2020-03-20 04:00:00,5.61976262471304,112.7871484545295,13.791855079090938,92.66394775526032,12.598770200589666,29.232906070143294,12.179296297750117,5.973489432096029,10.053038820648462,78.35761590682432,19.61143234560631,8.954362983120307
2020-03-20 05:00:00,6.491526170361232,113.02489882180443,18.212519123789097,93.02931623783176,13.01187256510088,30.837306009666534,13.090584739877736,6.665939183651723,10.53156992911391,81.2287792904743,22.012592633175167,11.986424827928744
2020-03-20 06:00:00,7.176136041897759,115.50852758870406,35.818204559837206,95.15073176730317,13.156299837859809,35.123427311235346,14.976527860139031,8.227685276417912,11.344248682107628,93.16535581013562,33.128792472425665,21.983156047211004
2020-03-20 07:00:00,7.686581797550495,169.10354772456418,78.88232965453601,122.70436154744753,13.46014620148144,117.21883709631098,27.88068919716185,10.739342829570537,11.232061644120002,98.7227698278761,38.34781657026785,29.164540402005287
2020-03-20 08:00:00,8.46591343040981,169.4429212241999,77.95447859730008,123.00139356170752,13.532328367941288,119.13370382339176,29.030091042633334,11.05260506037993,11.559268592994666,99.5476740210967,39.362100968985615,30.03422109865985
2020-03-20 09:00:00,8.317108818010148,169.08121875809655,77.59783789516406,122.60391032794674,13.542044489072833,119.71716921207722,28.73018485511384,11.05260506037993,11.209624236522476,99.19803018186454,39.172514811753565,29.82244327950597
2020-03-20 10:00:00,8.239538404417756,169.06960631998146,77.41998616225544,122.5708812250265,13.891811193499263,119.94138163352685,28.612068339623118,11.251928375112891,11.209624236522476,99.19803018186454,38.874696823802964,29.52059223351489
2020-03-20 11:00:00,8.335531772706693,167.93756518034263,76.94826043326147,122.16365886056114,13.388450465988244,39.59767704738347,16.250246847583313,10.415490059245615,11.559260693606117,99.54766647989938,38.089424376585406,21.336522778325797
2020-03-20 12:00:00,8.282633078635751,169.05649728933722,77.52371474320518,122.55406918538614,13.54715507278052,119.84745341822611,28.64756797438507,10.986288257287883,11.209624236522476,99.19803018186454,38.98074190567593,29.43051104527269
2020-03-20 13:00:00,8.317108818010148,169.0556727854546,77.66970806546713,122.55338067513915,13.545359011969147,119.48283251471219,28.68800065990207,11.05260506037993,11.209624236522476,99.19803018186454,39.08429746922171,29.544578343949855
2020-03-20 14:00:00,8.666745832108635,169.39656288361013,77.54200984465874,122.89441616287911,13.531397211592521,119.85993547078589,29.028374542740192,11.05260506037993,11.559261058212705,99.54766720944006,39.43589781234729,29.88462824139308
2020-03-20 15:00:00,7.886126535725067,167.66914908998277,74.27551267077796,121.35128569262747,13.790538851595523,118.57353108285304,27.34214499084288,10.889696814470248,11.209624236522476,98.30194222473823,37.867925445748675,27.933367614841714
2020-03-20 16:00:00,5.6826791757032,160.50314612728022,65.5026589841867,116.74127332835862,13.088931662722512,35.16677901286157,12.549566306000546,7.913001887373544,11.209624236522476,93.82150243910664,31.824456780039434,20.651460551018747
2020-03-20 17:00:00,4.6287122150959945,160.8477805110785,49.0331725718704,117.03922209139758,12.581602300705852,30.845319879190768,11.85456114156078,6.1872355421036955,10.47712212680937,91.70690667843708,22.4653888860947,11.878306403950077
2020-03-20 18:00:00,4.087577519340841,160.50176122495196,48.032502308998005,116.69291150299584,12.544042424915112,29.816781886525593,11.438125492522,5.807201770990709,9.9110470656442,90.74120008648495,20.761964063791744,10.569633808700202
2020-03-20 19:00:00,4.745626342441309,160.507208143191,48.36736503565665,116.69818935002903,12.567805358953999,30.217409633512062,12.367815723997088,6.195730104192508,10.023234103631827,87.2874624505177,21.22086623227451,11.123896183012729
2020-03-20 20:00:00,5.174221805275169,160.86332366327338,47.123786815990236,117.05419299896307,12.92163628715056,30.775108853543088,12.743778620223225,6.430035295216438,10.395334216628344,80.21102863950199,21.13116238562815,9.413846401708188
2020-03-20 21:00:00,4.844367469264922,160.5180457261957,47.09152191180216,116.71443861596805,12.575005099802235,30.482274506310258,12.407042566355054,5.561680402052536,10.045642606760017,78.72538921743016,20.444178713315367,8.05893129308077
2020-03-20 22:00:00,5.051748209064031,160.51888772932185,47.454579831007834,116.71699887405381,12.575368181344768,30.431716763588295,12.408864664167456,5.504462382386605,10.04562815452535,78.10932874690583,20.24813124752297,7.64953062538428
2020-03-20 23:00:00,4.593482396626023,162.9625059907738,48.31126941858294,118.22059177574927,12.61608812976646,30.15312066703836,12.531026534078041,5.105997546939726,10.607131137907748,78.6016550280392,17.5378012613236,5.239701538808558
2020-03-21 00:00:00,4.277118638996392,162.65590325235954,48.373071667358886,117.89783701318537,12.613509483296937,29.717258482302455,12.937214116254534,5.105997546939726,10.208528823422549,78.28535974443672,17.5378012613236,5.283906591839592
2020-03-21 01:00:00,4.260455667391937,112.71254268961086,13.31259920010551,92.59749232585453,12.963203412167042,29.846510947607594,12.777703479401536,5.454533726009391,10.206506047833425,78.26866254831805,17.5378012613236,5.280711806342564
2020-03-21 02:00:00,4.260455667391937,112.7125306896722,13.270716303084564,92.59867020781161,12.616435018564035,29.942563624676914,12.78964367054103,5.105997546939726,10.193334846310954,78.26866254831805,17.5378012613236,5.287899396730952
2020-03-21 03:00:00,4.610158201431166,113.0618270952343,13.406975395806839,92.94705148453505,12.615699832305232,30.042559968123648,13.134280480779605,5.105997546939726,10.533107039552977,78.61836508194025,17.5378012613236,5.4371072638529725
2020-03-21 04:00:00,4.260455667391937,112.7102771911347,13.680004340497547,92.58805824314973,12.611931939770345,29.473881057595698,12.785367846952452,5.105997546939726,10.201151636260843,78.2688580298079,18.151154325527784,7.545663027667852
2020-03-21 05:00:00,4.5695481401119356,112.70842134082555,17.511485232858654,92.58199786867563,12.669168661232717,30.74169775290054,13.088461954101538,5.4150900196597265,11.11046897037125,78.5889897757142,19.52344776134318,10.478096286842872
2020-03-21 06:00:00,4.919251002967365,113.0591523880788,35.95753425340167,92.93602246750874,13.508191791942416,35.56691386083665,13.45056496212464,5.763622982958206,12.107928259579172,87.78779949744353,26.31354520478032,16.24554214492768
2020-03-21 07:00:00,3.809542060111937,164.93207222076643,79.7790365373754,118.94727584489561,13.463498903002973,117.03786993391873,24.591404790415964,4.655083939659726,11.997381414865282,88.44973267893637,28.666401452613396,18.51024960387147
2020-03-21 08:00:00,3.6575408441119373,164.93121706763316,79.67480218332047,118.94305805809806,13.53638497209689,118.62605413171178,24.588938841988544,4.503082723659726,11.97189202825143,88.29773146293637,28.788082797412976,18.849483344886455
2020-03-21 09:00:00,4.007244034334007,165.27670159838127,78.06964405313431,119.28120908803743,13.54575043467599,119.63406380045302,24.92242876690644,4.503082723659726,12.361178645903149,88.64743464957137,28.488511345726952,18.089304355473935
2020-03-21 10:00:00,3.6575408441119373,164.91978709027705,77.48894027496688,118.92493680358331,13.894232481023678,119.55393740647935,24.550622214285085,4.851612470995958,12.072504542469108,88.29773146293637,27.98922559291691,17.160025173674565
